baseline,slice_num,phase,psnr,ssim,msssim,ssim_like,lpips
linear,25,30,20.127859348972738,0.309546183634784,0.5615963935852051,0.5615963935852051,0.1510813683271408
linear,25,40,22.00120466170823,0.5084893413780113,0.7603580951690674,0.7603580951690674,0.10887426882982254
linear,12,10,21.65530818006254,0.4995346105106521,0.7443373799324036,0.7443373799324036,0.10891161859035492
linear,12,20,20.156612998694136,0.32220076988806096,0.569187343120575,0.569187343120575,0.14524754881858826
linear,12,30,20.287684723720698,0.30837593457062656,0.5645819902420044,0.5645819902420044,0.15296094119548798
linear,12,40,22.253597044894402,0.5167880242832793,0.767009973526001,0.767009973526001,0.10322229564189911
linear,25,10,21.977239961492245,0.5121789032174221,0.7585341930389404,0.7585341930389404,0.10437628626823425
linear,25,20,20.401963980560147,0.32617146507981976,0.5767578482627869,0.5767578482627869,0.15058675408363342
linear,25,30,20.559237409067958,0.3228764395409838,0.57802414894104,0.57802414894104,0.15118920803070068
linear,25,40,22.35183167224671,0.5136199578645936,0.770889163017273,0.770889163017273,0.10884878039360046
linear,12,10,21.203044491230866,0.4919533204425937,0.7478261590003967,0.7478261590003967,0.12868085503578186
linear,12,20,19.143205394663294,0.285882215717985,0.5205942988395691,0.5205942988395691,0.164276584982872
linear,12,30,19.167289302340595,0.28491377383050187,0.5178951621055603,0.5178951621055603,0.16100245714187622
linear,12,40,21.266742345984234,0.4936795877490836,0.7396160364151001,0.7396160364151001,0.10936973989009857
linear,37,10,21.902524606870962,0.5073533480771857,0.75037682056427,0.75037682056427,0.09986236691474915
linear,37,20,20.411302613727113,0.31344672524625533,0.5498683452606201,0.5498683452606201,0.1367834061384201
linear,37,30,20.46441949625116,0.3086229539509355,0.5549735426902771,0.5549735426902771,0.14659929275512695
linear,37,40,22.45359878160345,0.5200586092439164,0.7715119123458862,0.7715119123458862,0.09857767075300217
linear,25,10,21.633527735368425,0.5137233445159562,0.7598286867141724,0.7598286867141724,0.11423105746507645
linear,25,20,19.468455747870227,0.29596229116245504,0.521027147769928,0.521027147769928,0.15653473138809204
linear,25,30,19.382779487022802,0.3011338214681627,0.5254486203193665,0.5254486203193665,0.15528638660907745
linear,25,40,21.52899750673699,0.5128724492044618,0.7497929334640503,0.7497929334640503,0.11460283398628235
linear,37,10,21.56582651715719,0.5001195552649758,0.7564751505851746,0.7564751505851746,0.10615530610084534
linear,37,20,19.53684134312663,0.28942625122818777,0.5174681544303894,0.5174681544303894,0.15692341327667236
linear,37,30,19.51644099089288,0.29256828327994955,0.5229686498641968,0.5229686498641968,0.15237797796726227
linear,37,40,21.65991660617152,0.508784571996639,0.7538022994995117,0.7538022994995117,0.10426385700702667
linear,25,10,21.895018509846906,0.5184331765470092,0.7598872780799866,0.7598872780799866,0.10485794395208359
linear,25,20,20.03959510735956,0.3084155198180017,0.5556015372276306,0.5556015372276306,0.1476062834262848
linear,25,30,20.24717574803832,0.3183257754697887,0.5633810758590698,0.5633810758590698,0.15269269049167633
linear,25,40,22.15116905219073,0.5197241239815662,0.7646317481994629,0.7646317481994629,0.10914827138185501
linear,12,10,21.753025698770347,0.5053540449190503,0.7450118064880371,0.7450118064880371,0.1079164445400238
linear,12,20,19.935067544105134,0.30073984566594597,0.5410208106040955,0.5410208106040955,0.15551170706748962
linear,12,30,20.237815652464192,0.30671172958345205,0.5535060167312622,0.5535060167312622,0.14893586933612823
linear,12,40,22.19373848182101,0.5153666468322523,0.7608190774917603,0.7608190774917603,0.10659940540790558
linear,37,10,21.97564028908339,0.5126982367534784,0.7567604780197144,0.7567604780197144,0.10475444793701172
linear,37,20,20.164535013758393,0.3028670561854272,0.5442637205123901,0.5442637205123901,0.1522480547428131
linear,37,30,20.328456124735304,0.30712415620006606,0.5473200082778931,0.5473200082778931,0.158832848072052
linear,37,40,22.07889729364902,0.5083981478551389,0.75472092628479,0.75472092628479,0.10296395421028137
linear,12,10,21.403319849229945,0.491868600621343,0.7350584864616394,0.7350584864616394,0.11970540136098862
linear,12,20,19.734474362575256,0.31301807709839935,0.5500346422195435,0.5500346422195435,0.16053763031959534
linear,12,30,19.820653864507157,0.309183616109378,0.5521389842033386,0.5521389842033386,0.15441231429576874
linear,12,40,21.796530287606778,0.5064364971725219,0.7576622366905212,0.7576622366905212,0.11662618815898895
linear,25,10,21.608752194841422,0.49367273479276114,0.736748993396759,0.736748993396759,0.11767886579036713
linear,25,20,19.706151814017502,0.3116243089426117,0.5422259569168091,0.5422259569168091,0.15733201801776886
linear,25,30,19.785356121904705,0.3139084555958332,0.5491266250610352,0.5491266250610352,0.16307267546653748
linear,25,40,21.778978333491917,0.514244264925258,0.7560687065124512,0.7560687065124512,0.12224452197551727
linear,37,10,21.67377011689902,0.4942845681933855,0.7434948682785034,0.7434948682785034,0.1120552122592926
linear,37,20,19.86849502919008,0.30515941796909607,0.5405030846595764,0.5405030846595764,0.15310537815093994
linear,37,30,19.989775359254686,0.3125394739093362,0.5499878525733948,0.5499878525733948,0.15938813984394073
linear,37,40,21.905703643336707,0.5100793404662821,0.7573020458221436,0.7573020458221436,0.11368080973625183
linear,25,10,22.04639884917657,0.5318837979316839,0.7759962677955627,0.7759962677955627,0.1144346073269844
linear,25,20,19.831634061873494,0.3098619923446363,0.5575152635574341,0.5575152635574341,0.15320038795471191
linear,25,30,19.790623706515365,0.30890863644671046,0.554644763469696,0.554644763469696,0.1566494256258011
linear,25,40,21.949696608336637,0.533912238117359,0.7729525566101074,0.7729525566101074,0.10811799764633179
linear,12,10,21.65813068211336,0.5228389729666262,0.7605090737342834,0.7605090737342834,0.11559458076953888
linear,12,20,19.413177114091187,0.30139639744981483,0.5468012094497681,0.5468012094497681,0.16321797668933868
linear,12,30,19.380261185875433,0.29356863583183973,0.5447006821632385,0.5447006821632385,0.16084881126880646
linear,12,40,21.46747947845882,0.5131639808834266,0.7595949769020081,0.7595949769020081,0.11119084805250168
linear,37,10,21.997479276064098,0.519368998010807,0.7624490261077881,0.7624490261077881,0.10218948125839233
linear,37,20,19.81893312032259,0.2989272383397326,0.5377152562141418,0.5377152562141418,0.15858697891235352
linear,37,30,19.71433057688003,0.2976281933787274,0.5383315086364746,0.5383315086364746,0.1519586145877838
linear,37,40,21.695356849501156,0.5142642201567093,0.7578147649765015,0.7578147649765015,0.10537515580654144
linear,12,10,22.066862287773503,0.5027716766531447,0.7493887543678284,0.7493887543678284,0.10572224110364914
linear,12,20,19.867299971737477,0.3068711158458939,0.5487927794456482,0.5487927794456482,0.15945807099342346
linear,12,30,19.9525251935422,0.30666176345463886,0.5564804077148438,0.5564804077148438,0.14756892621517181
linear,12,40,22.100655578826384,0.5162296882523847,0.7673763036727905,0.7673763036727905,0.10072517395019531
linear,37,10,22.517945256488318,0.5243932996584859,0.7729362845420837,0.7729362845420837,0.10283780097961426
linear,37,20,20.011863252210315,0.2954835593617764,0.5401563048362732,0.5401563048362732,0.1466168463230133
linear,37,30,20.06686792813586,0.29984285648750375,0.5481272339820862,0.5481272339820862,0.13887521624565125
linear,37,40,22.378320196129813,0.534404852766826,0.7776926755905151,0.7776926755905151,0.09398644417524338
linear,25,10,22.338948492392024,0.5273753482340077,0.7650730013847351,0.7650730013847351,0.1015578880906105
linear,25,20,19.995361618485582,0.3071223158723941,0.5501583814620972,0.5501583814620972,0.15534231066703796
linear,25,30,20.084592837905607,0.3118013271553527,0.5611562728881836,0.5611562728881836,0.14694343507289886
linear,25,40,22.430193789082736,0.5357851431639536,0.777468740940094,0.777468740940094,0.09872898459434509
linear,25,10,31.886083040946204,0.9753497968441156,0.9740859866142273,0.9740859866142273,0.01613142527639866
linear,25,20,28.435812088014192,0.9468355494580183,0.9489117860794067,0.9489117860794067,0.035522907972335815
linear,25,30,28.04267965601063,0.9452463195970423,0.9503318667411804,0.9503318667411804,0.042227841913700104
linear,25,40,31.871245035368286,0.9784584564809086,0.9785332679748535,0.9785332679748535,0.02010015770792961
linear,12,10,23.497564034002693,0.5698561437254933,0.8003696799278259,0.8003696799278259,0.08712722361087799
linear,12,20,21.446036580010205,0.347109774032713,0.6185632348060608,0.6185632348060608,0.13977093994617462
linear,12,30,21.550414982710198,0.3595919578751869,0.6267658472061157,0.6267658472061157,0.13846074044704437
linear,12,40,23.65137508355064,0.5950350626870662,0.8105244636535645,0.8105244636535645,0.08719779551029205
linear,25,10,23.90406632781084,0.6051649693518237,0.8241379857063293,0.8241379857063293,0.08400122076272964
linear,25,20,21.61672945039073,0.3655338563694167,0.6351711750030518,0.6351711750030518,0.13794852793216705
linear,25,30,21.753449138145267,0.37142212433667227,0.6406952142715454,0.6406952142715454,0.13182926177978516
linear,25,40,23.892545323048093,0.6036265201347581,0.8213798403739929,0.8213798403739929,0.07747571170330048
linear,37,10,24.08917802654068,0.6330427468498105,0.8359701633453369,0.8359701633453369,0.07838901877403259
linear,37,20,21.659738681773856,0.370719794805474,0.638826310634613,0.638826310634613,0.1442670226097107
linear,37,30,21.687670761635896,0.3674288726078485,0.6363874077796936,0.6363874077796936,0.14540302753448486
linear,37,40,24.094084417379293,0.6209328532071227,0.8330652713775635,0.8330652713775635,0.08293315768241882
linear,12,10,23.06449958559885,0.5641253008160495,0.7977306246757507,0.7977306246757507,0.09592245519161224
linear,12,20,20.955419960018027,0.32717498771493564,0.5986313819885254,0.5986313819885254,0.14616310596466064
linear,12,30,20.942753237902004,0.33790291060952826,0.6009126901626587,0.6009126901626587,0.15260542929172516
linear,12,40,23.15631362444758,0.572434327856746,0.7939819693565369,0.7939819693565369,0.09719723463058472
linear,25,10,23.302738573629874,0.5603352074018783,0.8016133904457092,0.8016133904457092,0.09723430126905441
linear,25,20,21.267347526395916,0.32580675312732826,0.6074710488319397,0.6074710488319397,0.14843860268592834
linear,25,30,21.391355859805728,0.34831811883485175,0.6233765482902527,0.6233765482902527,0.1436695009469986
linear,25,40,23.42646211447583,0.5760212456189756,0.8011934161186218,0.8011934161186218,0.09782445430755615
linear,12,10,23.407402525735908,0.5924103810319842,0.809979259967804,0.809979259967804,0.0926058292388916
linear,12,20,21.25216276356867,0.34263667513214174,0.6168060302734375,0.6168060302734375,0.15725311636924744
linear,12,30,21.286379066318343,0.34408648666473995,0.6166093945503235,0.6166093945503235,0.16038604080677032
linear,12,40,23.044855561365573,0.5624117030656423,0.7905900478363037,0.7905900478363037,0.09906192868947983
linear,37,10,23.416712502672677,0.5754761566863559,0.8117387890815735,0.8117387890815735,0.09608079493045807
linear,37,20,21.10179533446487,0.31964018201170574,0.5954667925834656,0.5954667925834656,0.15475180745124817
linear,37,30,21.17443366863132,0.3441389660086278,0.609663188457489,0.609663188457489,0.14658123254776
linear,37,40,23.606396351742877,0.6078135847205667,0.8182289600372314,0.8182289600372314,0.09211573004722595
linear,25,10,24.01323109508144,0.631046155116604,0.8315495252609253,0.8315495252609253,0.08900287002325058
linear,25,20,21.569111748413405,0.3648676867393522,0.6326350569725037,0.6326350569725037,0.15582075715065002
linear,25,30,21.52747566473534,0.35626744520622866,0.62777179479599,0.62777179479599,0.15300239622592926
linear,25,40,23.452961561893424,0.5915835891412151,0.8110073804855347,0.8110073804855347,0.0927995890378952
linear,37,10,23.891031772713674,0.6316230322712718,0.837636411190033,0.837636411190033,0.08407703787088394
linear,37,20,21.55314785053858,0.3690089117520852,0.6508346199989319,0.6508346199989319,0.15285177528858185
linear,37,30,21.428560388107257,0.356922443836781,0.6401212215423584,0.6401212215423584,0.15356920659542084
linear,37,40,23.215766542520587,0.5789202867044452,0.8086490631103516,0.8086490631103516,0.08910661190748215
linear,25,10,23.585965819323622,0.5904097725379378,0.8113170266151428,0.8113170266151428,0.08560068160295486
linear,25,20,21.377259494152483,0.33204057716094376,0.6138225197792053,0.6138225197792053,0.13303010165691376
linear,25,30,21.41880196821522,0.3366289043517334,0.6201454401016235,0.6201454401016235,0.1413758546113968
linear,25,40,23.581047102025842,0.5893381713736362,0.8123138546943665,0.8123138546943665,0.08118307590484619
linear,12,10,23.16062206025328,0.5717379061417434,0.7931593060493469,0.7931593060493469,0.08836105465888977
linear,12,20,20.994968435492535,0.3214115976594745,0.5830375552177429,0.5830375552177429,0.1464073210954666
linear,12,30,21.082342104650138,0.331937256858963,0.5953434109687805,0.5953434109687805,0.14663463830947876
linear,12,40,23.395285585747132,0.5859478499079831,0.8043222427368164,0.8043222427368164,0.08662913739681244
linear,12,10,21.37830845773664,0.5037565413170159,0.741961658000946,0.741961658000946,0.11919687688350677
linear,12,20,19.458003498815167,0.2840895493607494,0.5108586549758911,0.5108586549758911,0.16326238214969635
linear,12,30,19.52952746875964,0.2913254483562324,0.5215636491775513,0.5215636491775513,0.1674615889787674
linear,12,40,21.70181655178365,0.5493781062982991,0.7681841850280762,0.7681841850280762,0.11355438828468323
linear,37,10,23.512466237207015,0.60568512425855,0.8208298683166504,0.8208298683166504,0.08342522382736206
linear,37,20,21.042609782273068,0.3289122632610685,0.61595219373703,0.61595219373703,0.14354920387268066
linear,37,30,21.08124633180397,0.32671703965468224,0.6183151602745056,0.6183151602745056,0.14345461130142212
linear,37,40,23.401662329355737,0.5959444178390833,0.8194323778152466,0.8194323778152466,0.08617907762527466
linear,25,10,21.401669284620226,0.5097853787681564,0.7471451759338379,0.7471451759338379,0.1046534925699234
linear,25,20,19.45517572234706,0.2794095704381578,0.5141239166259766,0.5141239166259766,0.1631021350622177
linear,25,30,19.589533576759916,0.29177699528224443,0.5320466160774231,0.5320466160774231,0.16439856588840485
linear,25,40,21.877290197409497,0.5590360335403478,0.7778803706169128,0.7778803706169128,0.10429764539003372
linear,37,10,21.27552663620532,0.5064248789199617,0.7555058598518372,0.7555058598518372,0.10682962089776993
linear,37,20,19.337832328804062,0.28329442035364394,0.522996187210083,0.522996187210083,0.16222235560417175
linear,37,30,19.403709607504645,0.29140755770931076,0.5356746315956116,0.5356746315956116,0.1580483764410019
linear,37,40,21.555355213261972,0.540517093983454,0.7768967151641846,0.7768967151641846,0.10016143321990967
linear,12,10,22.773996148457325,0.555778884185253,0.7875357270240784,0.7875357270240784,0.09787028282880783
linear,12,20,20.70766547805269,0.3269705993408102,0.5883731842041016,0.5883731842041016,0.15302275121212006
linear,12,30,20.722583513808736,0.329379643943095,0.5899317860603333,0.5899317860603333,0.1467946171760559
